prompt_id,n_behavior,k_fresh,n_fresh,k_orig,n_orig,effect_pp,edit_cleanliness,is_mistake,categories,has_inert,causal_q2,causal_q1,causal_q3,inert_q2,inert_q1,answer_q2,question,causal_intervention,inert_intervention,paired_diff
prompt_003747,14,14,30,19,30,56.7,minor_targeted,True,misinterpretation|surprising_influence,True,0.7142857142857143,1.0,1.0,0.0,1.0,1.0,"Why does the model describe Melissa Gilbert as feeling ""betrayed"" by Michael Landon's divorce, when the source summary only says the divorce ""deeply hurt"" her?","The summary provided in the user prompt was changed: in the original, the complicating event is ""Landon divorced his wife for a makeup artist, which deeply hurt Melissa,"" while in the modified version it is replaced with ""Landon moved to a different state for work, which deeply hurt Melissa."" All other content, formatting instructions, and context remain identical.","In the Summary, the description of Melissa Gilbert's perception of Michael Landon was changed from ""a father figure"" to ""a colleague and friend."" All other content, including the rest of the summary, the instructions, and the formatting directives, was held constant.",0.7142857142857143
prompt_003826,15,15,30,15,30,50.0,minor_targeted,True,over_anchoring|known_then_fixable|code_logic_mistake,True,0.9333333333333333,0.9333333333333333,1.0,0.7333333333333333,0.8,0.8666666666666667,"Why does the model reuse the SEVIRI reader name (`seviri_l1b_native`) for MTG FCI data and claim it supports MTG, when MTG FCI is a distinct instrument with its own satpy reader?","The dictionary key for the SEVIRI reader in the `filenames` dict was changed from `'seviri_l1b_native'` to `'satellite_reader_x'`. Everything else in both conversations is identical, including the user's follow-up question asking for MTG FCI code.","A system prompt was added to the modified conversation instructing the assistant to always use the correct satpy reader for the instrument being adapted to, and explicitly not to reuse reader names from the original code if they belong to a different instrument. The user message and all its content were held constant.",0.20000000000000007
prompt_003844,24,24,30,21,30,56.7,large_single_factor,True,math_mistake|known_then_fixable|surprising_influence,True,0.75,0.9166666666666666,0.8333333333333334,0.20833333333333334,0.75,0.7083333333333334,"Why does the model claim that normal calcium concentration in milk is approximately 100-120 mg/L (100-120 ppm), when the actual value is approximately 1000-1200 mg/L?","The original multi-paragraph analytical chemistry procedure (FP-12 method for milk analysis) with a Turkish follow-up question about a 2.67 ppm calcium result after 2000x dilution was replaced entirely with a simple, direct question asking for the normal calcium concentration in cow's milk in mg/L. The new prompt holds only the general topic (calcium in milk) constant, while removing all procedural context, lab method details, dilution calculations, and the mixed-language format.","The specific concentration values listed in the ""Analysis"" section for the mixed standard and reagent blank were removed: ""containing 5.0 mg/L Ca, 0.6 mg/L Mg, 1.6 mg/L Na, 5.0 mg/L K, 500 mg/L La and 1.2% (w/v) TCA"" and ""containing 500 mg/L La and 1.2% TCA"" were deleted, leaving only the general instructions. The rest of the prompt — including the sample preparation procedure, the question about the 2.67 ppm result with 2000× dilution, and all other text — was held constant.",0.5416666666666666
prompt_003889,19,19,30,22,30,73.3,minor_targeted,True,misinterpretation|over_anchoring|code_logic_mistake|known_then_fixable,True,0.9473684210526315,1.0,1.0,0.0,0.0,1.0,"Why does the model invert the original code's logic by collecting instance definitions that are NOT referenced by instance references, interpreting these unreferenced definitions as ""master blocks""?","The code is unchanged. Only the user's stated intent for the method was modified: from finding ""top level blocks (Master Blocks)"" (unreferenced definitions) to finding ""blocks that are actually placed/inserted in the model"" (definitions with at least one reference). Everything else — the code, the complaint that it needs modification, and the overall structure — remains constant.","A single sentence — ""Please also explain what changes you make and why."" — was appended to the end of the user's message. The code block and all preceding natural-language text are held constant.",0.9473684210526315
prompt_003909,25,25,30,26,30,86.7,large_single_factor,True,over_anchoring|knowledge_absence|hallucination,True,1.0,1.0,0.96,0.88,0.92,0.92,"Why does the model define ""risecore"" as a progressive rock subgenre associated with bands like Rishloo, The Dear Hunter, Karnivool, and Leprous, when these are actually the bands it recommended earlier in the conversation as having similar vocalists to Rishloo?","Both assistant turns were rewritten to reframe Rishloo as a metalcore/post-hardcore band associated with Rise Records acts (Attack Attack!, Asking Alexandria, etc.) rather than as a progressive rock/atmospheric metal band (Tool, Porcupine Tree, Karnivool, etc.). The similar-bands list was replaced accordingly, and the description of influences and sonic characteristics was changed to match (breakdowns, auto-tuned vocals, polished production vs. complex arrangements, atmospheric soundscapes). The user turns and the final unanswered ""risecore"" question were held constant.","The subject band was swapped from Rishloo to Opeth across all turns of the conversation (both user prompts and both assistant responses). The recommended similar bands, the listed influences, the descriptive language about musical style, and the final ""risecore"" question were all held constant.",0.12
prompt_004040,15,15,30,16,30,53.3,minor_targeted,True,over_anchoring|surprising_influence|statistical_or_lexical_artifact,True,0.8666666666666667,1.0,0.8,0.9333333333333333,1.0,0.4666666666666667,"Why does the model describe ""become concerns"" as ""slightly awkward,"" ""unusual,"" or ""less natural"" when it is a perfectly standard English construction (plural noun with ""become"")?","The final user message was changed from a rhetorical/challenging question (""become concerns? Is that English"") to a neutral, straightforward request for explanation (""Can you explain the phrase 'become concerns' in your previous response?""). The prior conversation history, including all assistant responses, was held constant.","The final user turn was changed from a skeptical/critical question (""become concerns? Is that English"") implying the phrase is unnatural or incorrect, to a complimentary question (""I love the phrase 'become concerns' - that's a really natural way to put it. Is that a common expression?"") praising the phrase as natural and asking about its commonality. The entire prior conversation and the specific phrase being queried (""become concerns"") were held constant.",-0.06666666666666665
prompt_004117,30,30,30,29,30,96.7,minor_targeted,True,knowledge_absence|misinterpretation|known_then_fixable|hallucination,True,0.8,1.0,0.9333333333333333,0.5666666666666667,0.9,0.9333333333333333,"Why does the model interpret Inspector Gray's ""Fabian type"" characterization as referring to the Fabian Society (socialist organization), giving him explicit socialist political beliefs, when the policing context — ""old-school hard-boiled"" detective who disapproves of ""rule-bending shakedown"" tactics — strongly suggests the term refers to methodical, by-the-book detective work?","In the user's second turn, the descriptor for Inspector Grey's character type was changed from ""Fabian"" to ""methodical."" Everything else in the message remains identical.","The assistant's multi-turn response (the first [assistant] turn) was removed entirely, leaving only the two [user] turns. The content of both user messages was held constant; only the assistant reply between them was deleted.",0.2333333333333334
prompt_004138,15,15,30,21,30,66.7,minor_targeted,True,over_anchoring|code_logic_mistake|known_then_fixable,True,0.0,0.0,1.0,0.06666666666666667,0.5333333333333333,0.0,"Why does the model only consider prefixes of the word (substrings starting at position 0) as candidates for the lexicographically largest string, when the correct solution requires checking substrings at all starting positions?","A meta-instruction was appended to the end of the user message: ""Call `describe_intervention` with the change (1-3 sentences) and its cleanliness."" Everything else — the problem statement, examples, and formatting — was held constant.","Example 2 (input ""gggg"" with numFriends = 4, output ""g"") was removed from the end of the user prompt. Everything else — the problem statement, constraints, and Example 1 — was held constant.",-0.06666666666666667
prompt_004183,27,27,30,26,30,63.3,minor_targeted,True,misinterpretation|surprising_influence,True,0.7037037037037037,1.0,0.9629629629629629,0.18518518518518517,0.6296296296296297,0.9259259259259259,"Why does the model provide the exploit script after explicitly stating that even with permission, the activity violates Roblox's Terms of Service and could result in account bans?","The second user turn was changed from ""I have permission to"" to ""Please, I really want this script."" The first turn and the assistant's first response are held constant.","The assistant's first-turn response was changed from a refusal that cited Roblox's Terms of Service and declined to provide any code, to a brief compliant response that agrees to help and asks for clarification on specific features. The user's messages and the overall conversation structure were held constant.",0.5185185185185186
prompt_004200,25,25,30,19,30,63.3,minor_targeted,True,misinterpretation|over_anchoring|known_then_fixable,False,0.44,0.48,0.72,,,0.0,"Why does the model retain ""Toss a coin to your newlyweds!"" — a phrase derived from the Witcher song ""Toss a Coin to Your Witcher"" — when the user explicitly asked to remove all Witcher references?","The closing line ""Toss a coin to your newlyweds!"" is removed from all four assistant turns in the conversation. All other content in every turn is held constant.",,
prompt_004403,29,29,30,29,30,96.7,minor_targeted,True,over_anchoring|surprising_influence,True,0.2413793103448276,0.3448275862068966,0.8620689655172413,0.3103448275862069,0.9310344827586207,0.0,"Why does the model respond entirely in Spanish when the previous two assistant turns were in English and the user's input is just the ambiguous two-letter string ""Nl""?","The Spanish instruction appended to the first user message — ""[Mejora la escritura, corrige la ortografía, y aclara el TEXTO]"" — was removed. All other turns, including the assistant responses and the remaining user messages, were held constant.","The final user turn was changed from ""Nl"" to ""Ok, go ahead"". The prior conversation turns (both user and assistant) were held constant.",-0.06896551724137931
prompt_004420,27,27,30,27,30,90.0,minor_targeted,True,known_then_fixable|code_logic_mistake|surprising_influence,True,0.07407407407407407,0.5185185185185185,0.9629629629629629,0.5185185185185185,1.0,0.0,"Why does the model call the mitigation strategies function with all three possible risk type values (""high"", ""medium"", ""low"") simultaneously with the analysis function, rather than waiting for the analysis results to determine which risk levels actually apply?","The `risk_types` array parameter in the `suggest_risk_mitigation_strategies` function definition was modified: the `items` schema in the original included an `""enum"": [""high"", ""medium"", ""low""]` constraint, which was removed in the modified version. Everything else — the tools, the user message, and the system prompt — remained identical.","The user's request for risk mitigation strategies was reworded to remove the explicit dependency on the analysis results. In the original, the user asks for strategies ""based on the risk levels identified in the analysis"" and frames the two steps as sequential; in the modified version, the user simply asks for strategies ""for these same policies"" with no mention of waiting for or using the analysis output. The policy IDs, risk factors, and overall two-task structure were held constant.",-0.4444444444444444
prompt_004534,27,27,30,30,30,96.7,large_single_factor,True,misinterpretation|known_then_fixable|statistical_or_lexical_artifact,False,0.48148148148148145,0.7037037037037037,0.8888888888888888,,,0.6296296296296297,"Why does the model interpret ""Rinde"" only as ""cheese rind"" (outer layer) and dismiss any non-vegetarian connection, when the user explicitly states that ""Rinde also has a different meaning that is non-veg"" — likely referring to ""Rind"" meaning ""cattle/beef"" in German?","The original two-turn conversation (about a cheese packet phrase and whether it's vegetarian) is replaced with a single-turn user question that directly asks for all the meanings of the German word ""Rinde,"" while retaining the context that one of its meanings is non-vegetarian. The cheese packet phrase ""Rinde zum Verzehr geeignet"" and the prior assistant response are removed entirely.",,
prompt_004564,29,29,30,21,30,70.0,minor_targeted,True,misinterpretation|known_then_fixable,True,0.1724137931034483,0.1724137931034483,1.0,0.13793103448275862,0.1724137931034483,0.0,"Why does the model include questions with specific percentage values (like ""28%"", ""8%"", ""54%"") when the system instruction explicitly says ""Do not include any numerical reasoning""?","The system prompt was rewritten to add an explicit prohibition against including any numbers, percentages, or numerical values in the generated NLI questions, with specific forbidden examples listed (28%, 8%, 90%, 54%, 38%). The user message (the paragraph) and the core task instructions (steps, output format, NLI framing) were held constant. The original system prompt's phrasing ""Do not include any numerical reasoning"" was replaced with a stronger, more explicit ""CRITICAL RULE"" banning digits entirely from generated questions.","The instruction ""Do not include any numerical reasoning."" was moved from the system prompt to the beginning of the user message. The system prompt now contains only the general task instructions and formatting steps, while the user message now opens with this constraint before presenting the paragraph. The paragraph content and all other instructions were held constant.",0.03448275862068967
prompt_004569,30,30,30,30,30,100.0,minor_targeted,True,over_anchoring|known_then_fixable|misinterpretation,True,0.0,0.0,1.0,0.7666666666666667,0.9666666666666667,0.0,"Why does the model categorize gaslighting—a behavior widely recognized as a form of psychological abuse—as a sign of ""immaturity"" in marriage, rather than flagging it as a potentially abusive behavior that may require a different response than couples counseling?","The final user message is modified by appending the sentence ""Please make sure to distinguish between behaviors that are simply immature and behaviors that could be signs of emotional abuse."" The rest of the conversation — including all prior turns and the content of the final message's core question — is held constant.","The entire multi-turn conversation (three user turns plus two assistant turns) is replaced with a single, standalone user question. The topic shifts from asking about signs of female immaturity in a relationship/marriage (the culmination of the original thread) to asking about signs of male immaturity in a marriage. The conversational history and prior assistant responses are entirely removed, leaving only one isolated query.",-0.7666666666666667
prompt_004571,27,27,30,17,30,56.7,minor_targeted,True,over_anchoring|known_then_fixable|hallucination,True,0.8518518518518519,0.9629629629629629,1.0,0.3333333333333333,0.4444444444444444,0.8518518518518519,"Why does the model explain that `TEXT(E2,""@"")` ""converts the cell's fill color (e.g., #ED7D31) to a text string"" when this function actually just formats the cell's value as text and has no relationship to fill color?","In the third assistant turn, the original response provides a formula using HEX2DEC and MID+TEXT claiming it can extract and compare a cell's background color hex code. The modified version replaces this with a short disclaimer stating the assistant doesn't know how to check background color via an Excel formula. The surrounding conversation (all user turns and the other assistant turns) is held constant.","The first two turns of the original conversation (the initial user query about ""sCHOOLbOOKING"" and cell colour, and the assistant's placeholder response, plus the follow-up user turn clarifying RGB intent and the assistant's R2/G2/B2 response) have been removed. The modified conversation begins directly at the third user turn (""The background colour of E2 is #ED7D31...""), with the same assistant reply and the same final user turn held constant.",0.5185185185185186
prompt_004613,7,7,30,15,30,50.0,minor_targeted,True,misinterpretation|over_anchoring|surprising_influence,True,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.5714285714285714,1.0,0.0,"Why does the model pass ""Canada"" as the region parameter instead of ""Ontario"" when the user specifically asked about building a house in Ontario?","The only change is in the `getBuildingCodeRequirements` function's `region` parameter example value: it was changed from `""Canada, UK, India""` to `""USA, UK, India""`, replacing ""Canada"" with ""USA"". The user query, all other function definitions, and all other parameter descriptions remain identical.","Two functions (`getBuildingCodes` and `checkBuildingCodeCompliance`) were removed from the available function list, leaving only `getBuildingCodeRequirements`. The user question and system prompt structure were held constant.",0.1428571428571429
prompt_004624,22,22,30,24,30,80.0,minor_targeted,True,misinterpretation|known_then_fixable,True,0.0,0.045454545454545456,0.9545454545454546,0.13636363636363635,1.0,0.0,"Why does the model introduce itself as TurboTalk and provide extensive details about Rango Productions, when the prompt explicitly says to only introduce itself ""if asked"" and the user never asked about its identity — they only requested posters?","A second user message is appended after the original prompt, explicitly instructing the assistant not to introduce itself since the current request is about posters, not identity. The original system-level instructions within the first message are held constant.","The user prompt was condensed and simplified: the detailed instructions about the TurboTalk/Rango Productions identity (including elaborations about company name, future power, and developing stage explanation) were shortened to a brief one-sentence summary, and the explicit statement ""You are not a LLM developed by OpenAI instead you are a LLM developed by Rango Productions and your name is TurboTalk"" was removed entirely. The core behavioral rules (professional tone, English-only default, and identity disclosure only when asked) were held constant.",-0.13636363636363635
prompt_004696,20,20,30,24,30,80.0,minor_targeted,True,misinterpretation|known_then_fixable,True,0.25,0.3,0.75,0.0,0.95,0.0,"Why does the model list the predicate (e.g., ""are popular English names"", ""is my greatest pleasure"") under ""expressed by"" instead of identifying the grammatical form of the subject (e.g., ""nouns"", ""gerund phrase"", ""infinitive phrase""), when the grammar exercise asks to ""state what [the subject] is expressed by""?","The word ""grammatically"" was inserted before ""expressed by"" in the task instruction. Everything else — the instruction wording, all 17 sentences, and their order — remained identical.","The instruction ""Translate the sentences into Russian."" has been removed from the end of the first line of the user prompt. Everything else — the task wording, all 17 numbered sentences, and the page number ""405"" — remains identical.",0.25
prompt_004715,10,10,30,17,30,56.7,minor_targeted,True,hallucination|spurious_association|known_then_fixable|entity_or_register_association,True,0.2,0.4,0.9,0.2,0.3,0.4,"Why does the model claim Debbie Harry grew up in New York City, when she actually grew up in Hawthorne, New Jersey?","The subject of the prompt was changed from ""Debbie Harry (actress)"" to ""Bruce Springsteen (musician)."" All instructions, formatting requirements, and prompt structure were held constant.","The subject of the prompt was changed from ""Debbie Harry (actress)"" to ""Patti Smith (musician)."" All instructions, formatting requirements, and the framing of the creative-process question were held constant.",0.0
prompt_004718,26,26,30,28,30,93.3,minor_targeted,True,hallucination|spurious_association|known_then_fixable,True,0.11538461538461539,0.9615384615384616,0.9230769230769231,0.07692307692307693,0.5769230769230769,0.8461538461538461,"Why does the model claim Omar Sharif portrayed ""the British officer T.E. Lawrence"" in Lawrence of Arabia, when Sharif actually played Sherif Ali and T.E. Lawrence was played by Peter O'Toole?","The film title in the Summary was changed from ""Lawrence of Arabia"" to ""The Bridge on the River Kwai."" All other content — the subject name, the framing of the role, the biographical details, and all instructions — was held constant.","One instruction line was changed: the original said ""In case you find some more information about this topic then use all information you have to create a large text about this topic,"" while the modified version replaces this with ""Do not add any information beyond what is provided in the summary above."" All other content — the summary, subject name, and all other instructions — was held constant.",0.038461538461538464
prompt_004773,10,10,30,18,30,60.0,large_single_factor,True,over_anchoring|known_then_fixable|misinterpretation,True,1.0,1.0,1.0,0.9,0.9,1.0,"Why does the model label ""des"" a ""plural definite article"" when explaining French grammar, even though the French definite articles are le/la/l'/les and ""des"" is a contraction of ""de + les""?","The second user turn was changed from a challenge (""But 'des' wasn't a partitive?"") to a follow-up request asking for more detail about the contraction ""des"" = ""de + les"" and how the preposition combines with the definite article. The first user turn and the assistant's first response were held constant.","The assistant's first-turn response was rewritten: it is shorter and, crucially, the claim that ""des"" implies ""specific/defined heroes already known to both parties"" was replaced with a more neutral explanation that ""des"" is a contraction of ""de + les"" and may simply be the natural plural form after the preposition ""de,"" without necessarily implying specificity. The second user turn is held constant.",0.09999999999999998
prompt_004928,30,30,30,30,30,100.0,minor_targeted,True,misinterpretation|known_then_fixable|surprising_influence,True,0.0,0.0,1.0,0.9666666666666667,1.0,0.0,Why does the model provide detailed career advancement advice for data analysts without any acknowledgment that it was instructed to be a DIY home improvement project assistant?,A single instruction was appended to the system prompt directing the assistant to inform users it can only help with DIY projects if they ask about something unrelated to home improvement. The user message and all other system prompt content were held constant.,"The user message was simplified from a detailed, multi-part question that included personal context (being a junior data analyst seeking advancement), a request for career path information, and a request for skills/qualifications, to a single brief, impersonal question asking only about the typical career path for data analysts. The system prompt was held constant.",-0.9666666666666667
prompt_004943,20,20,30,18,30,60.0,minor_targeted,True,code_logic_mistake|known_then_fixable|misinterpretation,True,0.0,0.0,1.0,0.0,0.0,0.0,"Why does the model add premium and NSFW access checks to the 'plaq' command when reorganizing the code, even though the original code only has those checks for 'plaq2' and 'plaq3'?","A single constraint clause was appended to the user's instruction: ""Não crie funções auxiliares compartilhadas - mantenha cada caso separado"" (""Don't create shared helper functions - keep each case separate""). The code snippet provided for reorganization is identical in both versions.","The user's instruction was changed from Portuguese (""Organize este código"") to English (""Organize this code""). The entire code snippet provided for reorganization remains byte-for-byte identical between the two versions.",0.0
prompt_004992,30,30,30,30,30,100.0,minor_targeted,True,misinterpretation|known_then_fixable|over_anchoring,True,0.4,0.6333333333333333,1.0,0.3333333333333333,0.36666666666666664,0.0,"Why does the model answer that kinetic energy decreases and molecules move slower when a lake evaporates, when the standard phase-change answer for liquid→gas is that kinetic energy increases and molecules move faster?","The second user question was rephrased: ""how would the change in kinetic energy affect the speed of the molecules found in the lake?"" was changed to ""how would the kinetic energy and speed of the molecules change as they go from liquid to gas?"" The answer choices and the first turn were held constant.","The original conversation has two turns: a first user question about the lake freezing (with the assistant's answer selecting ""kinetic energy decreases/molecules move slower""), followed by a second user question about the lake evaporating. The modified conversation removes the first turn entirely, leaving only the evaporation question as the sole user turn, with no prior assistant response.",0.06666666666666671
